Numero_Moradia;Nome_Area_Risco;Fonte_Risco;Area_Risco_Geologico;Area_Suscetivel_Alagamento
97551622;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201193557;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216517778;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911069;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94090832;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916406;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916240;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216518862;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94088818;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196325618;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94088871;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197054122;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38919363;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916153;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
101282519;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38913873;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38915798;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
223489810;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
201139331;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911088;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196327313;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216518328;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94089026;[Geológico] Setor S5R3;CPRM/SEDURB;Sim;Nao
38916541;[Geológico] Setor S20R3 + [Inundação] Inundação CPRM - Alta;CPRM + CPRM/SEDURB;Sim;Sim
223871362;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94089194;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916564;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918571;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
197068082;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197054925;[Geológico] Rua Vinte quatro de junho - Bairro São Luis;CPRM;Sim;Nao
38909499;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38910707;[Geológico] Setor S2R3;CPRM/SEDURB;Sim;Nao
38916629;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909832;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
113195383;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94090819;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201195431;[Geológico] São Luís;CPRM/SEDURB;Sim;Nao
197070485;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38916588;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38910653;[Geológico] Beira Rio;CPRM/SEDURB;Sim;Nao
223489669;[Geológico] Bairro Vila Roos;CPRM;Sim;Nao
94089227;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196328375;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197054089;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216518109;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94090475;[Geológico] Vila dos Italianos;CPRM/SEDURB;Sim;Nao
223489592;[Geológico] Bairro Vila Roos;CPRM;Sim;Nao
201139319;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38915208;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216004309;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201142552;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
97551587;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197055144;[Geológico] Setor S13R3;CPRM/SEDURB;Sim;Nao
196326517;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94088840;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
220460726;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
97468498;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223871179;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916978;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94088781;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216005114;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909533;[Geológico] Setor S11R3 + [Inundação] Inundação CPRM - Alta;CPRM + CPRM/SEDURB;Sim;Sim
94090476;[Geológico] Vila dos Italianos;CPRM/SEDURB;Sim;Nao
197055360;[Geológico] Rua Vinte quatro de junho - Bairro São Luis;CPRM;Sim;Nao
38917603;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223490001;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911300;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38922320;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38913871;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94091074;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
217483970;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197054898;[Geológico] Rua Vinte quatro de junho - Bairro São Luis;CPRM;Sim;Nao
94088711;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
220788930;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94089214;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916539;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94088784;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196326954;[Geológico] Rua Sofia Heinke Erdmman - Bairro São Luis;CPRM;Sim;Nao
38918528;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
201193615;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
224372629;[Geológico] Rua Vinte quatro de junho - Bairro São Luis;CPRM;Sim;Nao
223489263;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38917523;[Geológico] Rua Sofia Heinke Erdmman - Bairro São Luis;CPRM;Sim;Nao
38911561;[Geológico] Setor S18R3 + [Inundação] Alto Rio Possmoser;CPRM/SEDURB + Outros;Sim;Sim
196326603;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909407;[Geológico] Setor S14R3;CPRM/SEDURB;Sim;Nao
38910663;[Geológico] Beira Rio;CPRM/SEDURB;Sim;Nao
216518208;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916535;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916427;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918731;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38911588;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38921157;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
94090861;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196321826;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197067954;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916991;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38910016;[Geológico] Rua Vinte quatro de junho - Bairro São Luis;CPRM;Sim;Nao
201139394;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201193849;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38917431;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94091066;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94088795;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38908564;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197070460;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
217484082;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94090667;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38919434;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197070949;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
94090857;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201195101;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916412;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38914824;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196328137;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196326507;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38922244;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197071894;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38911214;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489671;[Geológico] Bairro Vila Roos;CPRM;Sim;Nao
38916483;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196327110;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
224372643;[Geológico] Rua Vinte quatro de junho - Bairro São Luis + [Inundação] Inundação CPRM - Alta;CPRM;Sim;Sim
38919641;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38910659;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918674;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
38911052;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
217483964;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197070247;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
201139431;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911212;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909857;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
100727328;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909306;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
97468508;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916361;[Geológico] Setor S20R3 + [Inundação] Inundação CPRM - Alta;CPRM + CPRM/SEDURB;Sim;Sim
38918788;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38916590;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
101282480;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94090794;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489582;[Geológico] Bairro Vila Roos;CPRM;Sim;Nao
38918570;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
38918727;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38911540;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
38918669;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
223489626;[Geológico] Bairro Vila Roos;CPRM;Sim;Nao
201195348;[Geológico] São Luis;CPRM/SEDURB;Sim;Nao
38918770;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
94090908;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197071170;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
94089826;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216517838;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223000042;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197071409;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
223490113;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201193955;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197070379;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
38915916;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
224372596;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916448;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196326763;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
97551671;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916517;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
110856317;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201195303;[Geológico] São Luis;CPRM/SEDURB;Sim;Nao
38909892;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197054085;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
218927954;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216004963;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196326570;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911319;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201139477;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918643;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
94091070;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38917588;[Geológico] Rua Sofia Heinke Erdmman - Bairro São Luis;CPRM;Sim;Nao
38909526;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909421;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916149;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916683;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196327317;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196325799;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94089223;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911062;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909841;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916675;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918774;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
196326526;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196765116;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
94089368;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916676;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38917716;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196186351;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918324;[Geológico] Alto São Sebastião - Zona Rural;CPRM;Sim;Nao
201195107;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916391;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223871386;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489738;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
38918621;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
216005045;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196564770;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38922243;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223490013;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916521;[Geológico] Setor S20R3 + [Inundação] Inundação CPRM - Alta;CPRM + CPRM/SEDURB;Sim;Sim
223489201;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
201193854;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
113205455;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916665;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916578;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197071383;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
223489405;[Geológico] Bairro Vila Roos;CPRM;Sim;Nao
201194732;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94090902;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201193785;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916476;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94088898;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916934;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196333042;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
224372589;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94089198;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196554386;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916606;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
97551676;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201194887;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94088872;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201139350;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911584;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
216517789;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38917427;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916722;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38917514;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197050594;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197070419;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
196181607;[Geológico] Beira Rio;CPRM/SEDURB;Sim;Nao
216518453;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911576;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
197071001;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38910028;[Geológico] Rua Vinte quatro de junho - Bairro São Luis;CPRM;Sim;Nao
197070499;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
197053730;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196321613;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223000038;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909590;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196323412;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216519081;[Geológico] Setor S13R3;CPRM/SEDURB;Sim;Nao
197071254;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
220460649;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916701;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916741;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201193766;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916426;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38915807;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
38919649;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38917545;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197071229;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
216517744;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196321642;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38910024;[Geológico] Rua Vinte quatro de junho - Bairro São Luis;CPRM;Sim;Nao
223871300;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223871384;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909818;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38917620;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196334345;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916815;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909578;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916694;[Geológico] Setor S3R3;CPRM/SEDURB;Sim;Nao
38909817;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916841;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
110407563;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38916601;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197071017;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38911083;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909531;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916067;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196326812;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918715;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38916746;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216517834;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216004286;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201193638;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
218927964;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38913232;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196184790;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201127400;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
201138785;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94089292;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489784;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
216004300;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916449;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201139481;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
218927950;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918797;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
94091073;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196326979;[Geológico] Rua Sofia Heinke Erdmman - Bairro São Luis;CPRM;Sim;Nao
38916441;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
97551652;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38921271;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201139177;[Geológico] Setor S20R3 + [Inundação] Inundação CPRM - Alta;CPRM + CPRM/SEDURB;Sim;Sim
38910655;[Geológico] Beira Rio;CPRM/SEDURB;Sim;Nao
38916730;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909634;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489788;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
216004419;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94090792;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918685;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
38916418;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
224372544;[Geológico] Rua Vinte quatro de junho - Bairro São Luis + [Inundação] Inundação CPRM - Alta;CPRM;Sim;Sim
197071913;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
196333092;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918791;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
196328060;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197066020;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918614;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
197071234;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
98718452;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916688;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
217483973;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
97551619;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38915759;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38915195;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197071379;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
223489410;[Geológico] Bairro Vila Roos;CPRM;Sim;Nao
38909799;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918595;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
197054564;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197071354;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
94089256;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196326483;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909484;[Geológico] Rua Vinte quatro de junho - Bairro São Luis + [Inundação] Inundação CPRM - Alta;CPRM;Sim;Sim
201194724;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489265;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
97551675;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216517757;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918577;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
94091010;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909555;[Geológico] Setor S11R3 + [Inundação] Inundação CPRM - Alta;CPRM + CPRM/SEDURB;Sim;Sim
